event_number,Year,Field,Peak_Flux,event_TS,FWHM,On_source,obsid,pixels,filename,ra,dec,time,DR3_source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,source_ra,source_dec,dist,association_TS,prlx,prlx_err,qso_flag,gal_flag,p-value,90GHz_flux,90GHz_flux_err,150GHz_flux,150GHz_flux_err,distance,distance_error,absolute_G,absolute_G_err,90GHz_lum,90GHz_lum_err,150GHz_lum,150GHz_lum_err,spectral_index_90_150,spectral_index_90_150_err,centroid_ra,centroid_dec,_2RXS,ePos,Sep,pstellar,pij,RAJ2000,DEJ2000,FX,HR,Gmag,BP-RP,plx,subdwarf,2RXS_affiliation,xray_lum,xray_lum_err,field_size,median_noise_90,median_noise_150,220GHz_flux,220GHz_flux_err,spectral_index_150_220,spectral_index_150_220_err,220GHz_lum,220GHz_lum_err,flare_count,ss_times,ss_flux,ss_flux_err,mjd,Gaia_binary,distance_err,spectral_type,matching,quiescent_150_flux,quiescent_150_flux_err,IRAS_12um,150GHz_flux_scan,90GHz_flux_scan,150GHz_flux_err_scan,90GHz_flux_err_scan,90GHz_lum_scan,90GHz_lum_err_scan,150GHz_lum_scan,150GHz_lum_err_scan,bp-rp,bp-rp_single_object_search,bp-rp_err,source_pixel,centroid_pixel,spectral_index_90_150_scan,spectral_index_90_150_err_scan,likelihood_spec_90150,likelihood_spec_150220,duration_minimum,duration_maximum,scan_start_time_mjd
11,2019,ra0hdec-59.75,134.65884184917826,614.7262647965957,0.2386035748875269,False,71022850,93210797,2019/ra0hdec-59.75/70684096.g3.gz,18.41717712231801,-59.660717532292566,03-Apr-2019:04:59:01.101713280,4909009394396454144,12.941366195678713,14.593928337097168,11.703971862792969,18.4188709706,-59.65974582279999,4.171794050049993,5.672583079397009,23.3360407282,0.0207792911678552,0.0,0.0,0.0055474999999608,100.6951599511615,7.054930753159452,150.47950520151264,7.401044804387768,42.85217066799034,0.0381571896388046,9.781502066103345,0.0019335609663114,2.1017875138826603e+28,1.4730355228240764e+27,4.959355260934061e+28,2.440761891688246e+27,0.8795222159646787,0.1874118996301675,18.416602534870623,-59.65957296657854,,,,,,,,,,,,,,,,,385.1120053773178,5.3070919486484165,6.48465685023205,126.25370402710476,25.47865439860682,-0.4583212565401758,0.5423402040445807,6.102719591701882e+28,1.2316085208379856e+28,1,"{'90GHz': array([ 0.        ,  1.15      ,  3.55      ,  4.7       ,  7.1       ,
        8.25      , 10.65      , 11.8       , 14.2       , 15.35      ,
       17.75      , 18.9       , 21.3       , 22.45      , 24.85      ,
       25.98333333]), '150GHz': array([ 0.        ,  1.15      ,  3.55      ,  4.7       ,  7.1       ,
        8.25      , 10.65      , 11.8       , 14.2       , 15.35      ,
       17.75      , 18.9       , 21.3       , 22.45      , 24.85      ,
       25.98333333])}","{'90GHz': array([ 36.59773882,  81.11286939,  47.86530105,  38.92717746,
        13.00116831,  36.01387436,  16.51848799,  41.15334059,
       114.34940054,  70.37601772, 154.48227532, 149.95346372,
       153.63723135, 157.30440846, 191.4080847 ,  66.84144324]), '150GHz': array([ 47.88389911,  28.64413365, -19.0416513 ,  85.65442994,
        93.64614164,  98.76827965,  89.45910754,  53.47986036,
       143.32510882, 110.33070111, 203.51004724, 319.88658555,
       255.80119496, 271.06132966, 156.66736161, 146.51509063])}","{'90GHz': array([33.86662902, 33.15280054, 20.86059848, 20.6329987 , 16.22582588,
       16.39429179, 17.86094896, 18.257107  , 19.15800854, 19.02321712,
       20.2820483 , 20.63234637, 24.69938858, 25.37037015, 42.74492491,
       42.36469041]), '150GHz': array([43.80900199, 42.52244161, 27.13868693, 26.7215365 , 22.10292073,
       22.30452285, 23.01192331, 22.59204425, 23.00076257, 23.44171874,
       25.07247653, 25.69548359, 29.66475164, 30.17843206, 40.65938182,
       39.78540312])}",58576.023726851854,False,,lower main sequence,True,,,,357.46910082651283,256.12507221791697,28.71436887053833,57.1974114713201,5.346041250056162e+28,1.1939067161640424e+28,1.178111440113583e+29,9.46572422453664e+27,2.889956474304199,,,93210797,93210797,0.729889229842246,0.5195868074257001,"[0.00000000e+000 0.00000000e+000 0.00000000e+000 ... 1.33092095e-104
 5.52962865e-105 2.29373242e-105]","[4.49316621e-68 5.73166203e-68 7.31013579e-68 ... 9.82274988e-23
 8.54775993e-23 7.43683807e-23]",25.98333333333333,2154.4333333333334,58576.05663194445
24,2019,ra0hdec-67.25,34.04159220830494,57.44349232471724,0.5931121852805911,False,71033333,56543160,2019/ra0hdec-67.25/70194145.g3.gz,39.62216393334163,-64.45936333697149,02-Apr-2019:15:55:21.684167040,4697144528904715008,13.38589859008789,13.892765045166016,12.703609466552734,39.6309688581,-64.4595191575,7.919509595648248,5.5638493417714034,1.0561409616,0.0104865422472357,0.0,0.0,0.0061549999999644,31.107799365010763,6.7429431886665006,38.04103675208206,6.755190180047494,946.8433062998056,9.4013135500238,3.5045080236879524,0.0215607934821519,3.170005936690176e+30,6.900097244204625e+29,6.120836581695234e+30,1.0936913401014024e+30,0.4405106053487004,0.6134786679004001,39.62586686308621,-64.45954453164939,,,,,,,,,,,,,,,,,295.6227211472021,4.750719213059469,5.775088295847015,22.61448776008123,24.644594097121043,-1.357924961352024,2.8829389573787583,5.336747027386283e+30,5.816793207284044e+30,1,"{'90GHz': array([ 0.        ,  0.43333333,  3.55      ,  3.98333333,  7.1       ,
        7.53333333, 10.65      , 11.06666667, 14.2       , 14.61666667,
       17.75      , 18.16666666, 21.3       , 21.71666666, 24.85      ,
       25.26666667]), '150GHz': array([ 0.        ,  0.43333333,  3.55      ,  3.98333333,  7.1       ,
        7.53333333, 10.65      , 11.06666667, 14.2       , 14.61666667,
       17.75      , 18.16666666, 21.3       , 21.71666666, 24.85      ,
       25.26666667])}","{'90GHz': array([18.65094347, 18.9431564 , -5.09698054, 11.71177983, 22.7765032 ,
       34.57486652, 56.62896777, 26.87180356, -5.34596442, 49.8945918 ,
       30.07038114, 41.25349832,  5.38526693, -7.43626894,  3.11688907,
       30.85116777]), '150GHz': array([ 12.72773795, -40.15247433,  43.52308915,  -7.63749175,
        42.54171254,  47.277418  ,  55.28503997,  20.26169443,
        46.16280596,  49.63779458,   9.10451835,  55.71919992,
        41.6484804 ,  24.73504292,  15.71553964,  25.13099339])}","{'90GHz': array([27.99255514, 28.70661646, 20.08319311, 20.14448451, 18.42551516,
       18.66167603, 15.59480347, 15.8778684 , 16.98228955, 17.08380777,
       19.99804033, 20.35349743, 20.21499603, 20.29246713, 31.79466483,
       33.1630474 ]), '150GHz': array([36.44525943, 35.20340243, 26.17764658, 26.32285383, 23.88727451,
       23.77447212, 17.89916612, 18.14545826, 20.26384614, 20.77331574,
       23.78335475, 23.97444802, 24.93586789, 24.82273426, 38.74418711,
       39.59743558])}",58576.145057870366,RS,,evolved,True,,,,62.26548156100104,75.7757880627147,26.791133994525737,20.867562471241698,7.72184799051918e+30,2.1320075367057956e+30,1.0018571255016752e+31,4.315305858639709e+30,1.1891555786132812,,,56525159,56543160,-0.4299244801045194,1.1184336953526524,"[8.32933141e-64 1.02571437e-63 1.26292540e-63 ... 7.89449568e-13
 7.20977856e-13 6.58346334e-13]",[0.00154809 0.00156021 0.00157242 ... 0.01230084 0.01223052 0.01216052],21.716666666666665,147.48333333333332,58576.14616898148
12,2019,ra0hdec-59.75,99.8505912700727,222.1071320824288,0.2017258485440349,False,71299670,76666048,2019/ra0hdec-59.75/71202496.g3.gz,41.94119431719168,-58.07230232038566,06-Apr-2019:01:53:35.794499520,4727935836644070656,11.952813148498535,13.224935531616213,10.831066131591797,41.9440618326,-58.0742985222,11.239853171300265,4.595829842265776,22.4134458317,0.0186792779713869,0.0,0.0,0.0160649999999917,62.81255771195939,8.04467916356967,111.58173768661972,8.557942013416508,44.616075881811554,0.0371828628960814,8.705356297896504,0.0018096966012777,1.4212280754951793e+28,1.8203831361805284e+27,3.986374299630196e+28,3.058136215903093e+27,1.258000675117848,0.3268314492116653,41.93936919194841,-58.07240390884908,2RXS J024753.5-580400,20.07,63.49,0.355,0.3549,41.942847,-58.074253,5.2e-13,1.0,11.95,2.39,22.41,False,Freund,1.238502929950501e+29,2.064326982172723e+26,385.1120053773178,5.958936276409594,7.748718868094853,167.46691293271522,34.09377601913481,1.060147819897158,0.5680348422563851,8.774964945024102e+28,1.7865123968547376e+28,1,"{'90GHz': array([ 0.        ,  0.36666667,  3.55      ,  3.91666667,  7.1       ,
        7.46666667, 10.65      , 11.        , 14.2       , 14.55      ,
       17.75      , 18.1       , 21.3       , 21.65      , 24.85      ,
       25.2       ]), '150GHz': array([ 0.        ,  0.36666667,  3.55      ,  3.91666667,  7.1       ,
        7.46666667, 10.65      , 11.        , 14.2       , 14.55      ,
       17.75      , 18.1       , 21.3       , 21.65      , 24.85      ,
       25.2       ])}","{'90GHz': array([-18.62523398, -78.22156475,  17.69487463,  35.22356172,
        40.08457243,  33.64925719,  85.26409713,  64.17636055,
        64.10841149,  60.61737909,  47.11980068, 101.40402001,
        41.24100975,  63.12952977,  26.25304511,  20.02774009]), '150GHz': array([ 64.9069989 ,  32.76565888,  66.84982428,   5.92081768,
        38.6125719 ,  12.9259181 ,  98.55485246, 109.74190292,
       136.66746025, 131.730886  , 187.16839595, 162.19313967,
       128.86931081,  96.48691383,  55.84877644,  39.38239139])}","{'90GHz': array([33.28159338, 33.36772019, 23.053865  , 22.72604404, 20.71929599,
       20.52934517, 19.62047731, 19.206182  , 20.15836651, 19.93341956,
       25.68272002, 26.28111346, 25.9787051 , 25.62951727, 40.87950483,
       40.06002094]), '150GHz': array([45.05612952, 43.20187628, 29.20862744, 27.99206761, 31.4648314 ,
       30.72165666, 25.84566574, 24.97207559, 26.35127452, 25.35181247,
       28.46847416, 28.66142032, 32.07403899, 30.90486923, 45.53551978,
       44.8760249 ])}",58579.22766203704,False,,lower main sequence,True,,,,209.1582492849776,135.6897332155811,31.81314978363592,35.1670207319606,3.070183183540656e+28,7.957229033793562e+27,7.472397247002753e+28,1.1366262957995328e+28,2.393869400024416,,,76648048,76666048,0.947372244664322,0.6579141765394394,"[2.73628635e-258 6.03502437e-258 1.33035442e-257 ... 7.06931657e-029
 5.43879577e-029 4.18214338e-029]","[3.33104032e-83 4.30827247e-83 5.57122336e-83 ... 3.01762394e-11
 2.75402114e-11 2.51300621e-11]",25.2,2207.1,58579.24358796296
3,2019,ra0hdec-52.25,37.39073852045516,62.91050953696599,0.7919912128490162,False,72234948,128382905,2019/ra0hdec-52.25/71563578.g3.gz,14.228329157032928,-51.87475762897096,17-Apr-2019:15:48:16.505871040,4928347433108236416,8.788603782653809,9.345056533813477,8.025312423706055,14.2317729065,-51.8754650255,7.933733189309748,8.861025019531226,31.8298917876,0.8705496191978455,0.0,0.0,0.0001874999999291,44.52554558991381,8.262064106255915,41.78366421700787,9.084148227005867,31.41700910178937,0.8592572507755987,6.302779593395004,0.0593899122189112,4.99543698830583e+27,9.663790879676076e+26,7.401818166385985e+27,1.659374963560649e+27,-0.1391493344777507,0.6257779999683075,14.230918688709377,-51.87332524365641,2RXS J005655.5-515232,5.11,1.92,0.9998,0.9998,14.23057,-51.875505,6.5e-12,-0.09,8.79,1.32,31.83,False,Freund,7.6763361923191e+29,4.1989659240132205e+28,468.0119164222077,6.222967966225964,8.13703234275225,49.910704260738704,35.36545652940405,0.4640564868065979,1.935229439276001,1.2967522463105475e+28,9.21579520737893e+27,2,"{'90GHz': array([ 0.        ,  1.28333334,  3.55      ,  4.83333334,  7.1       ,
        8.38333333, 10.65      , 11.93333333, 14.2       , 15.48333333,
       17.75      , 19.03333334, 21.28333334, 22.58333334, 24.83333334,
       26.13333333, 28.38333333, 29.68333333]), '150GHz': array([ 1.28333334,  3.55      ,  4.83333334,  7.1       ,  8.38333333,
       10.65      , 11.93333333, 14.2       , 15.48333333, 17.75      ,
       19.03333334, 21.28333334, 22.58333334, 24.83333334, 26.13333333,
       28.38333333, 29.68333333])}","{'90GHz': array([ 26.35870696,  -1.67267678,  26.13944664,   1.84987127,
        29.62657016,  17.97394614,  -7.47070422, -13.56656073,
        29.52514054,  89.5090102 ,  43.70530906,  64.55490245,
        38.57445495,  39.02829904,  73.81378528,  85.63038564,
        81.38342508, 180.5649263 ]), '150GHz': array([-16.30853868,  32.55403667,  25.46927163, -55.75539167,
        11.65833327,   1.19823553,  54.05603706, -12.09627379,
        27.81595315,  78.5986451 ,  16.20050359,  42.63673867,
        85.11013727,  20.89251192,  80.6990115 ,  48.35579468,
        46.78561266])}","{'90GHz': array([48.32812005, 48.75182984, 31.37760213, 31.11795178, 21.22132915,
       21.15045558, 19.1564315 , 19.02422926, 20.46978754, 21.03084344,
       26.36185059, 34.56037066, 22.07136547, 22.23859279, 28.93876185,
       28.62593574, 76.04858122, 72.94231963]), '150GHz': array([124.5916976 ,  48.46727227,  41.53939038,  32.43341329,
        29.31787548,  26.21285696,  24.72359286,  27.12535101,
        26.12155642,  26.9587998 , 109.50655384,  28.43302087,
        27.18412992,  34.51576767,  33.46930992,  89.10152454,
        72.50518281])}",58590.05263888889,False,,upper main sequence,True,,,,95.10947196744048,241.615733531293,30.37791179191104,97.6048473200993,2.7107498768353726e+28,1.105047606875392e+28,1.6848283428369745e+28,5.45967850043979e+27,1.319744110107422,,,128382905,128382905,-2.0411666570521256,1.1274693922536565,"[7.68080580e-55 9.27849545e-55 1.12069085e-54 ... 1.75675848e-15
 1.59227090e-15 1.44297680e-15]","[9.23439310e-08 9.43007234e-08 9.62975315e-08 ... 1.34618824e-02
 1.33403319e-02 1.32196800e-02]",15.483333333333333,147.08333333333334,58590.08056712963
4,2019,ra0hdec-52.25,31.17614890876457,82.44206444343953,2.4495341347090225,False,72376667,80781290,2019/ra0hdec-52.25/71563578.g3.gz,311.08537601355414,-53.85068148904068,18-Apr-2019:19:19:09.415249280,6471134835842209792,10.082266807556152,10.651243209838867,9.35703468322754,-48.91275186799999,-53.8509176383,3.845383306790225,9.212120036122409,2.7648194945,0.0176664199680089,0.0,0.0,0.0001424999999288,41.71711661630696,7.959765806032768,29.29413578935476,8.461755391890124,361.6872645716221,2.3110800273629297,2.29060072246582,0.0138750987584438,6.203192766349184e+29,1.1862417650967994e+29,6.877796755263713e+29,1.988628813550062e+29,-0.7739850231208479,0.7579140358244788,-48.91239360130815,-53.84987059219945,2RXS J204420.2-535112,5.75,11.46,0.7793,0.7793,311.08699,-53.850721,2.7e-12,0.39,10.08,1.29,2.76,False,Freund,4.226113461238711e+31,5.40073559139893e+29,468.0119164222077,6.210439827004942,7.684884279594796,2.4648934175880792,30.55491893787982,-6.462895187679969,32.37508218666594,8.487860131738105e+28,1.0521591491503872e+30,5,"{'90GHz': array([ 0.  ,  3.55,  6.95,  7.1 , 10.5 , 10.65, 14.05, 14.2 , 17.6 ,
       17.75, 21.15, 21.3 , 24.7 , 24.85, 28.25, 28.4 , 31.8 ]), '150GHz': array([ 3.55,  6.95,  7.1 , 10.5 , 10.65, 14.05, 14.2 , 17.6 , 17.75,
       21.15, 21.3 , 24.7 , 24.85, 28.25, 28.4 , 31.8 ])}","{'90GHz': array([-81.26994634,  27.02131525, -23.60084804,  10.29984098,
        63.58215379,  19.36678636,  41.22592563,  61.82508871,
        26.53640084,  43.5651545 ,  55.40156621,  49.82961951,
        34.84048749,   1.767738  , -10.67111135, -72.45876287,
        13.8158173 ]), '150GHz': array([ 54.94781973,  14.53479555,  60.31795608,  36.54809408,
        44.54729651,  33.63775002,  65.02505562,  13.01830613,
         8.42909009, -27.39289944,  42.99999889, -22.21600526,
         8.43957   ,  32.8761571 ,  27.80953445,  30.29397405])}","{'90GHz': array([60.68766821, 32.67874441, 33.06445831, 21.72692549, 21.85309208,
       17.62493395, 17.5655421 , 21.58983934, 21.45412842, 22.63365531,
       24.95936039, 21.79130356, 21.23461339, 28.22258417, 28.23329974,
       53.31527788, 54.91996635]), '150GHz': array([46.7723195 , 46.5022991 , 32.68579868, 31.98106838, 23.0038698 ,
       23.55513305, 26.58295194, 26.77393965, 23.89814483, 26.74612202,
       26.27814094, 25.39682618, 37.58013625, 37.05263609, 57.30409414,
       53.68618194])}",58591.6929050926,False,,evolved,True,,,,72.66465432962694,85.0799158079369,29.706103214574775,29.2418410431688,1.2651092911227016e+30,4.351166544833577e+29,1.7060504101038564e+30,6.977927028836521e+29,1.2942085266113263,,,80781290,80781290,-0.3453377515995391,1.1693112003860278,"[3.50347762e-33 3.95225208e-33 4.45807442e-33 ... 1.52752810e-13
 1.41670737e-13 1.31379767e-13]",[0.01224919 0.0122495  0.01224981 ... 0.01157573 0.01157478 0.01157383],31.8,164.93333333333334,58591.74474537037
13,2019,ra0hdec-59.75,71.27246266197162,194.79077763569177,0.1227483110183762,False,72428737,83794788,2019/ra0hdec-59.75/71720896.g3.gz,35.223691527080824,-58.39223456170971,19-Apr-2019:08:01:39.056919360,4738200056863233536,12.55748462677002,14.075337409973145,11.350541114807127,35.2149406524,-58.3948264101,3.749080212143225,6.263559787961535,22.8599674354,0.0188094116747379,0.0,0.0,0.0029424999999467,72.59294668603388,7.494312966642599,79.64605048273867,7.58826114245953,43.74459424869702,0.0359934931706833,9.352862663751338,0.0017867093908312,1.5789841500924223e+28,1.6303105464720307e+27,2.735364734109401e+28,2.606501863863026e+27,0.2030059757844471,0.3075635931680878,35.213727303730074,-58.39400167017395,2RXS J022052.6-582330,10.26,15.18,0.9947,0.9947,35.213666,-58.394711,5.9e-13,-0.09,12.56,2.72,22.86,False,Freund,1.350864383391961e+29,2.223009667512745e+26,385.1120053773178,5.624097204681407,6.890581103102254,100.9863738006646,26.72681600918857,0.6198379843300597,0.7344390761247003,5.086806275686351e+28,1.3462882013494746e+28,1,"{'90GHz': array([ 0.        ,  0.58333333,  3.55      ,  4.13333333,  7.1       ,
        7.68333333, 10.65      , 11.23333333, 14.2       , 14.78333333,
       17.75      , 18.33333333, 21.3       , 21.88333333, 24.85      ,
       25.43333333]), '150GHz': array([ 0.        ,  0.58333333,  3.55      ,  4.13333333,  7.1       ,
        7.68333333, 10.65      , 11.23333333, 14.2       , 14.78333333,
       17.75      , 18.33333333, 21.3       , 21.88333333, 24.85      ,
       25.43333333])}","{'90GHz': array([-2.89048394e+01,  2.72814490e+01,  3.93005541e+02,  3.32030416e+02,
        7.33886387e+01,  8.42818432e+01,  4.75522995e+01,  4.14582880e+01,
       -1.19728652e+01, -1.90015875e+01, -6.41608019e+01,  2.63934439e-01,
        1.76432454e+01,  1.56413805e+01,  4.23864566e+01, -3.05203074e-01]), '150GHz': array([ 12.68253246, -23.66125276, 489.17246671, 369.17460077,
       114.43655013,  87.74991723,   5.81360753,  -8.1771898 ,
        13.4472829 ,   9.10007179, -11.23472407,  51.21745549,
        22.82677503,  29.41520166, -36.10761717, -37.96422515])}","{'90GHz': array([36.86911399, 37.47651298, 25.31884684, 25.6660786 , 19.80511358,
       20.06765552, 17.75089618, 18.02170298, 20.3786195 , 19.6879218 ,
       20.58739486, 20.7582135 , 22.50297806, 22.49173342, 30.90899285,
       30.89621677]), '150GHz': array([43.9972961 , 42.59686857, 30.81565908, 29.79976869, 24.88910344,
       25.0001116 , 22.96489956, 22.73949868, 23.03496366, 21.90695925,
       24.44602453, 23.66623931, 28.13701008, 27.58375592, 38.69129973,
       37.02396005])}",58592.29556712963,False,,lower main sequence,True,,,,546.6438723063577,525.8846444675099,34.43609841833196,33.8794021450724,1.1438625325164548e+29,7.371582347940575e+27,1.877394247876581e+29,1.1830771603637247e+28,2.7247962951660174,,,83794789,83794789,0.0847617744485495,0.1972696904282025,"[1.39452604e-239 3.13306726e-239 7.03483706e-239 ... 4.17031080e-053
 2.85243665e-053 1.94986628e-053]","[2.15071002e-46 2.49317053e-46 2.88985951e-46 ... 1.15919608e-08
 1.09080869e-08 1.02634859e-08]",13.616666666666667,13.616666666666667,58592.31387731482
0,2019,ra0hdec-44.75,55.01714059397325,59.82388646353903,0.4671039460558568,False,72638240,155311925,2019/ra0hdec-44.75/72308084.g3.gz,6.462085801532998,-46.323691729206686,22-Apr-2019:09:10:50.256648960,4979859106192681344,14.14060115814209,15.600292205810549,12.952632904052734,6.4620021522,-46.3266794972,11.187676972562311,4.2536173784807,12.0788988101,0.0224989298731088,0.0,0.0,0.0222599999999928,44.17472258135594,8.754774941762948,61.48093939093738,9.818412862614403,82.78900384228992,0.1542080963667577,9.550737873236454,0.0040447234662024,3.441546996705296e+28,6.821840673507076e+27,7.562894150816425e+28,1.2081113057752798e+28,0.7237402928368364,0.5572334404145364,6.461923819141911,-46.32357227998318,,,,,,,,,,,,,,,,,542.9040138196947,6.675106679727202,8.79113581622737,70.18254451342982,36.36970767910639,0.3456269089143977,1.415864039127687,1.2662167640097344e+29,6.561905643422962e+28,2,"{'90GHz': array([ 0.        ,  1.56666667,  3.55      ,  5.11666667,  7.1       ,
        8.66666667, 10.65      , 12.21666667, 14.2       , 15.76666667,
       17.75      , 19.31666667, 21.3       , 22.86666667, 24.85      ,
       26.41666667]), '150GHz': array([ 0.        ,  1.56666667,  3.55      ,  5.11666667,  7.1       ,
        8.66666667, 10.65      , 12.21666667, 14.2       , 15.76666667,
       17.75      , 19.31666667, 21.3       , 22.86666667, 24.85      ,
       26.41666667])}","{'90GHz': array([  2.35684593,  32.79855144, -12.82791603, -30.35990205,
        37.21150358,  90.55021566,  56.2267661 ,  48.21750898,
        39.69666785, -43.7530714 ,  46.34680326,  14.3390405 ,
        74.07855344,  -2.98768881,  98.47321848,  34.91820729]), '150GHz': array([ 20.19900467, -33.00108923,   4.55339459, 102.36159054,
         2.01000216, 113.23352983,  40.38652464,  64.76236657,
        12.63282942,  48.14681485,  73.28165521,  21.45159819,
        32.59300986,  66.29610749,  71.60672391,  60.8337513 ])}","{'90GHz': array([39.88407932, 38.12764739, 31.05398539, 30.41907915, 25.44937825,
       25.35487842, 19.55007052, 19.59487207, 23.6171845 , 23.87648487,
       24.07496771, 24.73304545, 24.74830411, 24.51982021, 36.21611759,
       37.45857111]), '150GHz': array([60.7645149 , 61.72289992, 52.10442168, 53.55923087, 37.46244639,
       35.35627793, 26.6044825 , 26.37905792, 31.20456248, 31.13766083,
       27.72560991, 29.04527806, 31.18484256, 30.3224332 , 48.21408169,
       47.77478427])}",58594.72037037037,False,,lower main sequence,True,,,,126.5369975491372,131.7679983802728,39.51018095516191,48.4611491083549,1.0265729643289057e+29,3.775685920940802e+28,1.5565570859955124e+29,4.860572821152072e+28,2.6476593017578143,,,155293925,155311925,-0.0886859482305365,1.0562398705316005,"[2.71208080e-81 3.51452588e-81 4.55357018e-81 ... 1.43337022e-13
 1.29292758e-13 1.16603393e-13]","[7.17983254e-13 7.46336549e-13 7.75787709e-13 ... 1.31351100e-03
 1.29086846e-03 1.26858057e-03]",26.416666666666668,2142.35,58594.77284722222
14,2019,ra0hdec-59.75,30.41954430640895,53.74578740244979,0.7451279296712673,False,72710630,106967037,2019/ra0hdec-59.75/72239296.g3.gz,344.36204997721825,-56.75838826462934,23-Apr-2019:04:54:14.090471360,6493575352770287488,10.236931800842283,10.630300521850586,9.670087814331056,-15.641264024500003,-56.7614510098,13.679170128789972,6.944774895451177,2.817326654,0.0136911682784557,0.0,0.0,0.0014674999999374,39.14635233695493,8.071251077522124,33.993445308336014,8.062661592332285,354.9464165187286,1.724908651076405,2.4861178210128703,0.0105525548940164,5.605978816452296e+29,1.157132258381238e+29,7.686400133709043e+29,1.8246121531661287e+29,-0.3090025818315397,0.6880472143326467,-15.638240438514424,-56.75803175056717,2RXS J225725.0-564545,10.92,8.45,0.8758,0.8758,344.358201,-56.761498,8.8e-13,-0.04,10.24,0.96,2.82,False,Freund,1.3265365437976068e+31,1.2892956535848013e+29,385.1120053773178,5.518943937923898,6.633000824362054,91.74675797157325,28.180324670850013,2.5923877676902856,1.0132599619193008,3.042635680606158e+30,9.350235218034454e+29,1,"{'90GHz': array([ 0.        ,  2.26666667,  3.55      ,  5.81666667,  7.1       ,
        9.36666667, 10.65      , 12.91666667, 14.2       , 16.46666667,
       17.75      , 20.01666667, 21.3       , 23.56666667]), '150GHz': array([ 3.55      ,  5.81666667,  7.1       ,  9.36666667, 17.75      ,
       20.01666667, 21.3       , 23.56666667])}","{'90GHz': array([38.7952255 , 11.11575432, 26.26273878, 53.92968427, 60.39850437,
        5.83835369, 33.46122842,  1.67871628, 11.35982868, 24.28486052,
       37.99319479, 28.54438788, 44.95009503, -1.65314222]), '150GHz': array([ 52.39205495,  99.45100379,   0.23677461,  13.28300499,
       109.35420462,  96.23731987,  -2.03658841, -66.81124174])}","{'90GHz': array([25.48462601, 25.52126961, 21.24180221, 21.26217966, 17.41539575,
       17.5404779 , 20.45432116, 20.4401727 , 23.91618214, 23.55543598,
       25.39999494, 25.13594419, 34.24117686, 33.24185846]), '150GHz': array([40.62025199, 39.37623885, 31.9740452 , 32.19378054, 67.17492466,
       63.39738992, 47.24041351, 49.04000334])}",58595.5582175926,False,,evolved,True,,,,122.20190205818992,80.8198426825407,75.06710503352942,23.303715207032496,1.1573858073096102e+30,3.339119002247827e+29,2.7631583318482664e+30,1.6975861605249475e+30,0.9602127075195296,,,106949037,106967037,0.9051877236403042,1.4856741117329737,"[4.84579967e-44 5.65045708e-44 6.58794552e-44 ... 8.09000614e-14
 7.43810270e-14 6.83791636e-14]","[1.14245815e-34 1.25261590e-34 1.37331985e-34 ... 2.42352119e-02
 2.38142413e-02 2.33992985e-02]",23.566666666666663,2140.833333333333,58595.55869212963
